Nxf8,Rgxf8, Kxh2,Rh8+, Kg3,Rdg8+, Kf3,Bg4+, Kg3,Be2+, Rg7,Rxg7+, Bg5,Rxg5#  {White checkmated} 0-1
h4,Bc6+, Kf2,Qf3+, Ke1,Qg2, Kd1,Bb5, Kc1,Bd3, Kd1,Qe2+, Kc1,Qc2#  {White checkmated} 0-1
Bc6,a2, Bd5,a1=Q+, Kf2,Qc3, Kf1,Qc2, Be6,Bg3, Kg1,Qf2+, Kh1,Qh2#  {White checkmated} 0-1
Ke1,Qxc2, Rxg3,Rxg3, Kf1,Qd1+, Kf2,Qd2+, Kf1,Rg2, Qe7+,Kxe7, b5,Qe2#  {White checkmated} 0-1
Rb8,g4, Rd8,h4, Kf1,h3, Rd4,h2, Rd2,Rxd2, Ke1,Ra2, Kd1,h1=Q#  {White checkmated} 0-1
Ke4,Qa4+, Ke3,Ke5, h4,Qb3+, Kf2,Ke4, Kg2,Qc2+, Kg1,Kf3, g4,Qg2#  {White checkmated} 0-1
Kf5,b3, Kf6,b2, Kf5,b1=Q+, Kf6,Qb5, Kg6,Qe6+, Kg7,Qb7+, Kf8,Qec8#  {White checkmated} 0-1
Kf2,Qe4, Kf1,Qe3, Kg2,Kd2, Kf1,Qe2+, Kg1,Ke3, Kh1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
Kh1,Qxf3+, Kg1,Qxg4+, Kh2,Qf4+, Kg2,Qf3+, Kh2,Qg4, Kh1,Kf2, Kh2,Qg2#  {White checkmated} 0-1
Kg2,Rxg4+, Kf3,Rd4, Kf2,Kf5, Ke3,Kg4, Kf2,Kf4, Ke1,Kf3, Kf1,Rd1#  {White checkmated} 0-1
Kd5,g2, Ke4,h2, Kd3,h1=Q, Ke2,g1=Q, Kd3,Qd5+, Ke2,Qgd1+, Ke3,Qff3#  {White checkmated} 0-1
Kd2,Rg1, Ke2,Rxg6, Kd2,Re3, Kc2,Rd3, Kb2,Raa3, Kb1,Rdc3, Kb2,Rb6#  {White checkmated} 0-1
Kc2,a2, Kb2,Kf5, Kxa2,Ke4, Kb1,Qd2, Ka1,Kd3, Kb1,Kc3, Ka1,Qb2#  {White checkmated} 0-1
Kd5,Rbc1, Kd4,Kb5, Kd3,Kc6, Kd2,Kd7, Kd3,Rh8, Kd4,Rh6, Kd5,Rd6#  {White checkmated} 0-1
Kg3,h2, Kf4,h1=R, Kf3,Re8, Kg2,Rh7, Kg3,Rf7, Kh4,Rg8, Kh5,Rh7#  {White checkmated} 0-1
Qa4,Bh3, Qxc6,Qg4, Qxc7,Ne4, Ncxe4,Qxe4, f3,Qxe2, Qxd8+,Rxd8, Rf1,Qg2#  {White checkmated} 0-1
Bh5,Qf6, a3,fxg3, fxg3,Qf2+, Kh1,Qxg3, a4,Rf2, Bf7+,Kh8, Rg1,Qh2#  {White checkmated} 0-1
Rd5,Rxf2, Bd2,Qb4, Rb5,Qd6, Rd5,Qf6, Rxg5+,hxg5, Qf3,Qxf3, Rd1,Qg2#  {White checkmated} 0-1
Qxf3,Rg8+, Kf1,Rf8, Qxf8,Bxf8, Kg1,Qg3+, Kh1,Bh6, Bf1,Bf4, Nb5,Qh2#  {White checkmated} 0-1
Rxe5,Bxh3, Rb1,Rc8, Rxe8+,Qxe8, Qxa5,Qe4, f3,Qxf3, Qd8+,Rxd8, Bb2,Qg2#  {White checkmated} 0-1
g4,c2, gxf5,Qxf5, Kg3,c1=Q, Kh2,Qcf4+, Kh1,Q5e4+, Kg1,Qg3+, Kf1,Qee1#  {White checkmated} 0-1
bxa6,Ne3+, Kf2,Ng4+, Ke1,Qe3+, Kd1,Ba5, Kc2,Qd2+, Kb1,Bc3, fxg4,Qb2#  {White checkmated} 0-1
f3,exf3, g4,a2, Bd2,a1=Q+, Kf2,Qd1, Bxg5,Qe2+, Kg3,hxg5, h6,Qg2#  {White checkmated} 0-1
Kxh2,Qxf1, Kg3,Kf5, b5,Qd3+, Kh2,Kg4, b6,Qh3+, Kg1,Kf3, bxa7,Qg2#  {White checkmated} 0-1
Kb6,Qc4, Ka7,Qb5, Ka8,Kf6, Ka7,Ke6, Ka8,Kd6, Ka7,Kc6, Ka8,Qb7#  {White checkmated} 0-1
Kh6,h4, Kh7,g5, Kg6,g4, Kg5,Qa5+, Kg6,Qd6+, Kh7,Qac7+, Kh8,Qdd8#  {White checkmated} 0-1
c5,Qd7+, c6,Qd6, Kc4,b2, e5,Qxe5, Kd3,b1=Q+, Kc4,Qc2+, Kb4,Qec5#  {White checkmated} 0-1
Nxf6,Qxf6, Qb7+,Rf7, Qb8,f3, Rfb1,Qxh4, Rb3,Qg4+, Kf1,Qg2+, Ke1,Qg1#  {White checkmated} 0-1
Rxb1,Rxb1, Kxh3,Kg5, Kg3,Rb4, Kf2,Kf4, Kf1,Kf3, Ke1,Rd4, Kf1,Rd1#  {White checkmated} 0-1
Ne6,Qf3, Nd8,Kxd4, Ne6+,Ke3, Kh2,Qh3+, Kg1,d4, Nc5,Kf3, Ne6,Qg2#  {White checkmated} 0-1
Kg1,Qf2+, Kh1,Qh4+, Kg1,Qf2+, Kh1,Qh4+, Bh3,Qxh3+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
Ke3,Qc4, Kf3,Qd4, Kg2,Qe3, Kf1,Qd2, Kg1,Bd5, Kf1,Kc2, Kg1,Qg2#  {White checkmated} 0-1
Nc3,Nd7, Bf4,g5, Bd2,Ne5, Qc1,Bxf3, Be3,Qd7, Bxc5,Qh3, Bxe7,Qg2#  {White checkmated} 0-1
Kh1,Be5, Bxe5,Rxe5, Qb8+,Kg7, Qxe5+,Nxe5, Rd8,Nf3, Rg8+,Kxg8, Rd1,Qxh2#  {White checkmated} 0-1
Kf2,Ra3, Kg2,Kf4, Kf2,Ra2+, Kf1,Ke3, Kg1,Kf3, Kh1,Kg3, Kg1,Ra1#  {White checkmated} 0-1
hxg5,d3, Kc7,d2, Kb7,d1=Q, Kb8,Rd7, Kc8,Qc2+, Kb8,Qc7+, Ka8,Qb7#  {White checkmated} 0-1
Kf3,Re8, Kf4,Rgg8, Kf5,Ke2, Kf4,Kf2, Kf5,Kf1, Kf4,R1g2, Kf5,Rf2#  {White checkmated} 0-1
Kf2,Qf5+, Ke3,Qxf6, Kd2,Qxd4+, Kc1,Qf2, Kb1,c3, Kc1,Qd2+, Kb1,Qb2#  {White checkmated} 0-1
Ke1,Kd3, Kf1,b6, Ke1,b5, Kf1,b4, Ke1,b3, Kf1,b2, Kg1,b1=R#  {White checkmated} 0-1
Kf3,Kf5, Kf2,Kf6, Kf3,Kf7, Kf4,Rfe8, Kf3,Kf8, Kf4,R8e7, Kf3,Rf7#  {White checkmated} 0-1
Ke6,Qd5+, Kf6,Ke4+, Ke7,Qc6, Kf8,Qb7, Ke8,Ke5, Kf8,Kf6, Kg8,Qg7#  {White checkmated} 0-1
Kd7,f4, Kc6,f3, Kb5,f2, Kc6,f1=Q, Kb6,Qc4, Kb7,Qb2+, Ka7,Qca2#  {White checkmated} 0-1
Kg2,Rxb1, Kf2,Rc1, Ke2,Rc3, Kd2,Bb4, Kd1,b1=Q+, Ke2,Qb2+, Kf1,Rc1#  {White checkmated} 0-1
R1c3,Qd2, Rxh8,Qxc3, Ra8,Qxe3+, Kh1,Rxf4, Qd1,Qxh3+, Kg1,Qg3+, Kh1,Rh4#  {White checkmated} 0-1
Bxd5,cxd5, Qxa6,Nf3+, Kg2,Qe4, a4,Ne1+, Kh3,Qg2+, Kg4,h5+, Kf4,Qf3#  {White checkmated} 0-1
Kd2,g1=Q, Kc3,Qd4+, Kc2,Bc5, Kb1,e3, Kc1,Qc3+, Kb1,Be4+, Ka2,Qa3#  {White checkmated} 0-1
Kf2,Kd2, Kf3,e1=Q, Kg2,Ke3, Kh3,Kf3, Kh2,Qe2+, Kh3,Kf4, Kh4,Qh2#  {White checkmated} 0-1
h4,Nxh4+, gxh4,Qf3+, Kg1,Bxf2+, Kf1,Bxh4+, Kg1,Qg3+, Kh1,Qh3+, Kg1,Bf2#  {White checkmated} 0-1
Ka8,Qc6+, Kb8,Ke7, Ka7,Ke6, Kb8,Kd5, Ka7,Qb5, Ka8,Kc6, Ka7,Qb7#  {White checkmated} 0-1
Bh5+,Kd8, exd5,Qh4, Rf3,Rxh5, Kf1,Qh1+, Ke2,Qxg2+, Ke1,Rh1+, Rf1,Rxf1#  {White checkmated} 0-1
Re4,Bxd2, Nxc5,Qf5, Qa3,Qf2+, Kh1,Nf3, Rh4,Nxh4, gxh4,Qf3+, Kg1,Be3#  {White checkmated} 0-1
e4,b2, exd5,b1=Q+, Kh2,Qd3, d6,h4, d7,Qg3+, Kh1,h3, d8=Q,Qg2#  {White checkmated} 0-1
gxf3,Bxf3, Qd2,h6, Rd1,Qg6+, Qg5,hxg5, Re1,Qh5, h3,Qxh3, Bxg5,Qg2#  {White checkmated} 0-1
Kg2,b5, Kf2,b4, Kg2,b3, h4,b2, hxg5,b1=Q, g6,Qbf1+, Kh2,Qdh3#  {White checkmated} 0-1
Kg2,d1=Q, Kg3,Qh5, Kh3,Kd3, Kg2,Kxe4, Kg3,Qf3+, Kh2,Bf1, Kg1,Qg2#  {White checkmated} 0-1
Kf2,b1=Q, Ke3,Qd3+, Kf2,Bd4+, Ke1,Qe3+, Kd1,Bg4+, Kc2,Qc3+, Kb1,Qb2#  {White checkmated} 0-1
O-O,Bxh2+, Kxh2,Ng4+, Kg1,Qh4, Bxg4,hxg4, f4,g3, Qh5,Qxh5, cxd5,Qh1#  {White checkmated} 0-1
Kg5,Ke4, Kg6,Ke5, Kg5,Qg2+, Kh5,Kf4, Kh6,Kf5, Kh7,Kf6, Kh6,Qg6#  {White checkmated} 0-1
Ke5,Qd1, Ke4,Rg3, Kf4,Re3, Kg5,Qf1, Kg4,Re8, Kg5,Rg8+, Kh4,Qh1#  {White checkmated} 0-1
Ke3,Kg5, Kd3,Kf5, Kd2,Qb3, Ke2,Ke4, Kf1,Qc2, Ke1,Ke3, Kf1,Qf2#  {White checkmated} 0-1
Ke1,h3, Kf1,a3, Ke1,a2, Ke2,h2, Kf1,h1=Q+, Ke2,Qg2+, Kd1,a1=Q#  {White checkmated} 0-1
Kc2,Ne4, Kc1,Qf2, Kb1,Kf3, Ka1,Ke3, Kb1,Kd3, Ka1,Kc3, Kb1,Qb2#  {White checkmated} 0-1
c5,dxc5, Kxg3,Qg4+, Kh2,e2, Kh1,c4, Kh2,c3, Kh1,e1=Q+, Kh2,Qeg1#  {White checkmated} 0-1
Qh7+,Kxh7, Bg2,Nd4, b4,cxb4, c5,b3, c6,b2, c7,b1=Q+, Bf1,Qxf1#  {White checkmated} 0-1
Kh3,e1=Q, Kg4,f3, Kf4,f2, Kg5,f1=Q, Kh5,Qee2+, Kh6,Qeg2, Kh5,Qfh1#  {White checkmated} 0-1
Ke3,h4, Kd3,h3, Ke3,h2, Kd3,h1=Q, Ke3,Qhh3+, Kf2,Qgg2+, Ke1,Qhh1#  {White checkmated} 0-1
Ke3,Qc4, Kf2,Qd3, Kg2,Kf5, Kf2,Kf4, Ke1,Qc2, Kf1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
Rf4,b1=Q+, Rf1,Qe4, Rf2,Rb1+, Rf1,Qg4+, Kh2,Rb2+, Rf2,Rxf2+, Kh1,Qg2#  {White checkmated} 0-1
Kf3,b1=Q, Kg2,Rd3, Kh2,Qc2+, Kh1,Rd2, Kg1,Rg2+, Kh1,Rh2+, Kg1,Qf2#  {White checkmated} 0-1
Kc3,h2, b3,Qg7+, Kd2,Ra2+, Ke3,Qe5+, Kf3,h1=Q+, Kg4,Qg2+, Kh4,Qeg5#  {White checkmated} 0-1
g3,Qg4, Qxf7,Qh3, f3,Rc2, Rd2,Rxd2, Qh5+,Qxh5, h4,Qxf3, Rc1,Qg2#  {White checkmated} 0-1
Rg1,Qh4+, Kf3,Ne3, Bxe3,fxe3+, Ke2,Rf2+, Ke1,Rxb2+, Rg3,Qxg3+, Kf1,Qf2#  {White checkmated} 0-1
bxa5,Qc5, Bxe3,Qxe3+, Kg2,Rb2+, Kf1,Qxg3, Qd5,Qxh3+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
Qd5+,Rf7, Qxa8+,Kh7, Qe4+,g6, Qe2,Bd6, Qe5,Bxe5, dxe5,Rf2, Rxa5,Qxg2#  {White checkmated} 0-1
Kc3,Qh3, Kb2,Ke2, Kc1,Qc3+, Kb1,Rb4+, Ka2,Qc8, Ka3,Rb7, Ka2,Qa8#  {White checkmated} 0-1
Kg2,g5, Kf2,f4, Kg2,g4, Kf2,f3, Kf1,g3, Ke1,Rd3, Kf1,Rd1#  {White checkmated} 0-1
Kh2,e2, Kg1,e1=Q+, Kg2,Qe3, Kf1,Qe2+, Kg1,Ke3, Kh1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
Kf6,Qa6+, Kg5,Qc1+, Kf5,Qac8+, Ke5,Q8c7+, Ke6,Q1c4+, Kf6,Q7f7+, Ke5,Qcd5#  {White checkmated} 0-1
Ke4,Kd6, Ke3,Ke6, Ke4,Re7, Ke3,Red7, Ke4,Ke7, Ke5,Ke8, Ke4,Re7#  {White checkmated} 0-1
Kf2,b2, Kg1,b1=Q+, Kf2,Qd3, Kg1,h2+, Kxh2,Qe2+, Kh1,Kg3, Kg1,Qd1#  {White checkmated} 0-1
Bxg6,f3, g3,Qg4, Bh5,Qxh5, Qxd7,Rf5, Qc7,Qh3, Qxg7+,Kxg7, d7,Qg2#  {White checkmated} 0-1
Qxf7,Ne7, Rf1,Rg8, Qc4,Rg6, Qb3,Rh6, f3,g3, Qg8+,Kxg8, Bd2,Qh2#  {White checkmated} 0-1
Kg1,d1=Q+, Kg2,Qf1+, Kh2,b5, Kg3,b4, Kh4,Qg1, Kh3,Kf3, Kh4,Qg4#  {White checkmated} 0-1
Rf1,Bxh2+, Kxh2,Ng4+, Kg1,Qh4, Nf3,Qg3, Bc2,Nce5, Kh1,Nxf3, gxf3,Qh2#  {White checkmated} 0-1
O-O,Rab8, Qd3,Kh8, Ne3,Rg8, Nd5,Rxg3+, hxg3,Qxg3+, Kh1,Qh4+, Kg1,Rg8#  {White checkmated} 0-1
Qb3+,Kf8, Nxh1,Re2+, Kf1,Rxh2, Kg1,Qh3, Qb8+,Be8, Qxe8+,Kxe8, Nf2,Qg2#  {White checkmated} 0-1
Ng2,Qc1+, Ka2,Qc4+, Kb1,Ne4, h4,Nd2+, Ka1,Qc2, Rxb7+,Kxb7, Nf4,Qb1#  {White checkmated} 0-1
Kf1,Ka3, Kg1,Kb3, Kf1,Kc3, Kg1,Kd3, Kf1,Ke3, Kg1,Kf3, Kf1,Qc1#  {White checkmated} 0-1
Kf1,Qe3, Kg2,Kf5, Kf1,Qd2, Kg1,Qe2, Kh1,Kg4, Kg1,Kg3, Kh1,Qe1#  {White checkmated} 0-1
Bxa8,Ba6, Bc6,Qf6, c3,f4, h3,Nxf2, Kxf2,fxg3+, Kg1,Qf2+, Kh1,Qh2#  {White checkmated} 0-1
Kg2,g4, Kf1,g3, Kg2,Be4+, Kf1,Kf3, Kg1,g2, Kh2,Rxh4+, Kg1,Rh1#  {White checkmated} 0-1
Bb3,Kf3, Ba2,Kg3, Kh1,Nh3, Bd5,a2, Be4,g6, Bg2,a1=R+, Bf1,Bf3#  {White checkmated} 0-1
Kxh2,Ng4+, Kg1,Qh4, Re1,Qxf2+, Kh1,Qh4+, Kg1,Qh2+, Kf1,Qh1+, Ke2,Qxg2#  {White checkmated} 0-1
Kh2,e1=Q, Kh3,f2, Kg4,f1=Q, b7,Qee2+, Kg5,Bxb7, Kh6,Qeg2, Kh7,Qfh1#  {White checkmated} 0-1
Rxa1,bxa1=Q+, Kf2,Qb2+, Kg1,Kg5, Kf1,Kg4, Ke1,Kf3, Kd1,Kxe3, g4,Qd2#  {White checkmated} 0-1
Kf6,Qef4+, Kg7,Qcd4+, Kxh7,g3, Kg8,Qxh6, Kxf7,Qdf6+, Ke8,Qfg7, Kd8,Qhh8#  {White checkmated} 0-1
Kc4,h2, Kc5,Qd1, Kc4,h1=Q, Kc5,Qh3, Kb5,Qc3, Kb6,Qb1+, Ka6,Qa3#  {White checkmated} 0-1
h4,b1=Q, h5,Qd1, h6,Qd2+, Kg1,Kd3, Kf1,Kxe3, Kg1,Kf3, Kf1,Qf2#  {White checkmated} 0-1
d8=Q,Rxd8, Ke7,Rd2, e5,h2, b3,h1=Q, Ke8,Kf5, a4,Ke6, b4,Qh8#  {White checkmated} 0-1
b6,axb6, Kd4,c2, Kxc4,d2, Kb5,c1=Q, Kxb6,d1=Q, Ka5,Qb3, Ka6,Qca3#  {White checkmated} 0-1
Kg1,Kf4, Kf1,Kxg4, Ke1,f5, Kf1,Kf3, Kg1,f4, Kh1,Kg3, Kg1,Rc1#  {White checkmated} 0-1
Kg2,b5, Kf2,b4, Kg2,b3, Kh2,b2, Kg1,b1=Q+, Kh2,Qb2+, Kg1,Qd1#  {White checkmated} 0-1
Rb1,h4, Rc1,h3, Kh1,e2, Rg1,Rd1, Kh2,Rxg1, Kxh3,e1=Q, Kh2,Qg3#  {White checkmated} 0-1
Kf2,Kh4, Kg2,g3, f5,gxf5, Kf1,Ra2, Kg1,f4, Kh1,f3, Kg1,Ra1#  {White checkmated} 0-1
Rxg2+,Qxg2+, Kb3,Qf3+, Kc2,Qc3+, Kb1,Qd2, Ka1,a5, Kb1,Nc3+, Ka1,Qa2#  {White checkmated} 0-1
Qa3,Ree8, Qxa7,h2, Qxb7,h1=Q, Rc1,Qhh2+, Kd1,Bxe3, Rxe3,Rxe3, Qxc6,Rd3#  {White checkmated} 0-1
Kf6,Kf4, Kg6,Qf5+, Kg7,Qe6, Kf8,Qd7, Kg8,Kf5, Kf8,Kg6, Kg8,Qg7#  {White checkmated} 0-1
Rg2,h4, Rd1,h3, Rh2,Rh8, Rh1,g3, d5,Qb2, Rxh3,Qf2+, Kh1,Rxh3#  {White checkmated} 0-1
Rg2,Qh3, Rxg7+,Kxg7, Qxd4+,Kg8, Qxd6,Rc2, Bd2,Rxd2, Qg3+,Qxg3+, Kf1,Qf2#  {White checkmated} 0-1
Kf2,a1=Q, Kg2,Qc3, Kh2,Qf3, Kg1,Qxg3+, Kf1,Qh2, f5,Kd4, Ke1,Qe2#  {White checkmated} 0-1
Kg2,Kg5, Kf2,Kf4, Kg2,Ra2+, Kf1,Ke3, Kg1,Kf3, Kh1,Kg3, Kg1,Ra1#  {White checkmated} 0-1
Kb2,d1=Q, Kc3,Qd4+, Kb3,Qd3+, Kb2,Bd4+, Ka2,Qc4+, Kb1,Qb3+, Kc1,Qb2#  {White checkmated} 0-1
Kg2,d2, Kh2,d1=Q, Kg3,Qf3+, Kh2,Qg4, h5,Be5+, Kh1,Qg3, h6,Qh2#  {White checkmated} 0-1
g4,hxg4, hxg4,fxg4, c4,b2, Kg2,b1=Q, d5,Qc2+, Kg1,Qf2+, Kh1,Ng3#  {White checkmated} 0-1
Qd3,h6, Rd1,h5, Be3,h4, Nf1,h3, g4,Nf3+, Bxf3,Qxf3, g5,Qg2#  {White checkmated} 0-1
Ng6+,Ke4, Kg1,h3, Ne7,f4, Ng6,g3, Kf1,f3, Ke1,h2, Ne5,h1=Q#  {White checkmated} 0-1
Kd4,Qd1+, Kc4,Re4+, Kc3,Qd4+, Kb3,Re3+, Kc2,Qc3+, Kb1,Re1+, Ka2,Ra1#  {White checkmated} 0-1
Kg1,Kg3, Kf1,f2, Ke2,Kg2, Kd2,f1=Q, Bh8,Qd3+, Ke1,Bf3, b5,Qe2#  {White checkmated} 0-1
Kf7,Ke5, Kg7,Kf5, Kxh7,Kg5, Kg7,Qc7+, Kf8,Kg6, Ke8,Kf6, Kf8,Qf7#  {White checkmated} 0-1
hxg4,Qf6, d5,Ne5, Qd4,Nf3+, Nxf3,Qxf3, g5,Bh3, Qxg7+,Kxg7, g6,Qg2#  {White checkmated} 0-1
Kg2,Be5, b4,d4, Kg1,Kf3, b5,d3, b6,axb6, Kf1,d2, Kg1,d1=R#  {White checkmated} 0-1
Kd2,Re2+, Kxe2,b1=Q, Kd2,g2, Ke2,g1=Q, Kd2,Qd4+, Ke2,Qbd3+, Ke1,Q4e3#  {White checkmated} 0-1
Kxf1,b1=Q+, Kf2,Qe4, Kg3,Rc3+, Kf2,Qc2+, Ke1,Re3+, Kf1,Ra3, Kg1,Ra1#  {White checkmated} 0-1
d3,Bd6, O-O,Bxh2+, Kxh2,Ng4+, Kg1,Qh4, Nf3,exf3, Re1,Qxf2+, Kh1,Qxg2#  {White checkmated} 0-1
Kg2,Ke2, Kg3,f1=Q, Kg4,Qf5+, Kg3,Qf3+, Kh2,Qg4, Kh1,Kf2, Kh2,Qg2#  {White checkmated} 0-1
Ke3,Qc4, Kf2,Qd3, Kg2,Qe3, Kf1,Qd2, Kg1,Nf4, Kf1,Qe2+, Kg1,Qg2#  {White checkmated} 0-1
Ke3,Qd4+, Ke2,Qd3+, Kf2,Qf3+, Kg1,Qe2, Kh1,c4, Kg1,Nf3+, Kh1,Qh2#  {White checkmated} 0-1
Ke6,g4, Kf5,g3, Kf4,g2, Kf5,Qd1, Ke5,g1=Q, Ke4,Qgg4+, Ke5,Qdd4#  {White checkmated} 0-1
Kf1,Kf3, Kg1,Ng4, Kh1,d5, Kg1,d4, Kh1,d3, Kg1,d2, Kf1,d1=Q#  {White checkmated} 0-1
Ke3,b3, Kd3,Qa2, Ke3,b2, Kd4,b1=Q, Kc3,Qac2+, Kd4,Qbd1+, Ke5,Qce2#  {White checkmated} 0-1
Bf8+,Rxf8, Rd3,Rh8, Qxd4+,cxd4, f4,Rc8, Rxd4,Rc2, Rd2,Rxd2, a4,Qg2#  {White checkmated} 0-1
Qxc7,Qh5, Rb8+,Rxb8, Qxb8+,Kh7, h4,Qf3, Re2,Qxe2, Qh8+,Kxh8, d6,Qg2#  {White checkmated} 0-1
Kh3,Qe3+, Kh2,Qg1+, Kh3,Qf1+, Kg3,Qf3+, Kh2,Bd6+, Kg1,Qg3+, Kh1,Qh2#  {White checkmated} 0-1
Kg2,e5, Kh1,e4, Kg2,e3, Kh2,e2, Kg2,e1=Q, g4,Qdf2+, Kh3,Qh1#  {White checkmated} 0-1
Ke1,Nxa5, Kf1,Nc4, Kg1,a5, Kf1,a4, Kg1,a3, Kf1,a2, Kg1,a1=R#  {White checkmated} 0-1
Nxd4,exd4, cxd6,cxd6, Nd5,Nxd5, Qxd5,f3, Bf4,Qh3, Qg8+,Rxg8, Bxd6,Qg2#  {White checkmated} 0-1
Qxc6,Bd7, Qa6,Rac8, Qxa7,Ne4, fxe4,Qxe4, Qxd7,Qc2+, Ke1,Qxc1+, Rxc1,Rxc1#  {White checkmated} 0-1
Kxh2,Ng4+, Kg1,Qh4, Re1,Qxf2+, Kh1,Qh4+, Kg1,Qh2+, Kf1,Qh1+, Ke2,Qxg2#  {White checkmated} 0-1
c5,Nd5, Qxb7,Rab8, Qxa7,Bc6, b3,Ne3, Rc1,Qf3, Qxg7+,Kxg7, Rc3,Qg2#  {White checkmated} 0-1
Kf1,c3, e7,c2, Kg2,c1=Q, f4,Qe4+, Kh3,Qch1+, Kg4,Qhf3+, Kh4,Qe1#  {White checkmated} 0-1
Kg1,Bf3, h5+,Kxh5, Re5+,Kg6, Rg5+,Kf7, Rxg7+,Kxg7, Kf1,Qe2+, Kg1,Qg2#  {White checkmated} 0-1
Kd1,Ke3, Kc1,Kd3, Kb1,Rf2, Ka1,Kc3, Kb1,Re2, Ka1,Kb3, Kb1,Re1#  {White checkmated} 0-1
Qg3,d2, Kg2,d1=Q, Qh4,Rxf2+, Qxf2,Qxf2+, Kxf2,Qf3+, Kg1,Bh3, b4,Qf1#  {White checkmated} 0-1
Bd2,Bc6, Bxc6,Rxb3, Bxe8,Qg3+, Kh1,Qxh3+, Kg1,Rg3+, Kf2,Qh2+, Ke1,Rg1#  {White checkmated} 0-1
Bxc3,Bxc3, Kf2,a1=Q, Ke2,Qb1, g5,Qe4+, Kd1,Ba6, Kc1,Bd3, f5,Qe1#  {White checkmated} 0-1
Nxf8+,Rxf8, Qxf8,Qxh3, Bg8+,Nxg8, Qxg8+,Kxg8, Rd8+,Kh7, Rh8+,Kxh8, b4,Qg2#  {White checkmated} 0-1
Qxb7,Rc4, Qxe7,Re4, Qxd6,Re2, Qb6,Ng4, d6,Rxf2, Qxf2,Qxf2+, Kh1,Qxh2#  {White checkmated} 0-1
Kc3,Qe4, Kb2,Qd3, Ka1,Qd2, Kb1,Ke3, Ka1,Kd3, Kb1,Kc3, Ka1,Qb2#  {White checkmated} 0-1
Kd6,Rd3+, Kc7,Qd7+, Kb6,Rb3+, Kc5,Rc3+, Kb6,Qc6+, Ka5,Rc5+, Kb4,Qb5#  {White checkmated} 0-1
Rxh2,Rxh2, Nf2,Rhxf2+, Ke1,Rh2, Kd1,Be4, Ra7+,Kb6, Ra6+,Kxa6, Ke1,Rc1#  {White checkmated} 0-1
a3,c3, Qb3,Qf3, Qd5,Qxd5, e4,Qxe4, f3,Qxf3, Rb2,cxb2, Rb1,Qg2#  {White checkmated} 0-1
h3,a2, g4,a1=Q, Kf3,Qa4, Ke3,Rb1, Kf3,Rb3+, Kg2,Qa2+, Kg1,Rb1#  {White checkmated} 0-1
Bd2,Qh4, Rh2,Bg2+, Kg1,Be4+, Kf1,Bxd3+, Re2,Qh1+, Kf2,Qg2+, Ke1,Qxe2#  {White checkmated} 0-1
Ke4,b1=Q+, Kd4,Qb4+, Kd5,Qcd2+, Ke6,Qbd6+, Kf7,Q2f4+, Kg7,Qdf8+, Kg6,Q4f5#  {White checkmated} 0-1
e3,O-O-O, Ne6,Ne7, Nxd8,Nxf5, Ne4,Nxe4, Qe1,Bxe1, Kxe1,Qf2+, Kd1,Rh1#  {White checkmated} 0-1
Bd3,Qg4, Bf5,Qf3, Be4,Nxe4, Be3,Nxf2, Qg8+,Kxg8, Kf1,Nd3+, Kg1,Qg2#  {White checkmated} 0-1
Qxc6,Bd7, Qa6,Rac8, Qxa7,Ne4, fxe4,Qxe4, Qxd7,Qc2+, Ke1,Qxc1+, Rxc1,Rxc1#  {White checkmated} 0-1
Kg6,Qg4+, Kh6,b5, Kh7,Kf7, e6+,Qxe6, Kh6,Qg4, Kh7,Qg6+, Kh8,Qg8#  {White checkmated} 0-1
O-O,Bxh2+, Kxh2,Ng4+, Kg1,Qh4, Bxg4,hxg4, f4,g3, Qh5,Qxh5, cxd5,Qh1#  {White checkmated} 0-1
O-O,Bxh3, Bxh3,Qxh3, Qe2,h5, Qb5,Ng4, Nxg4,hxg4, Qxc6+,bxc6, Nc3,Qh2#  {White checkmated} 0-1
Kg4,Qf3+, Kh4,Bg6, g4,Qf2+, Kh3,Be4, g5+,Kxg5, Bb8,Qf3+, Bg3,Qg2#  {White checkmated} 0-1
Qc4,Bf6, Qxa6,Bxh4, Qe2,Qg6, Qf3,Ne3+, Kh2,Qg1+, Kh3,Rg3+, Qxg3,Qxg3#  {White checkmated} 0-1
Ke3,Rb1, Kd4,a1=Q, Kd3,Qa4, Kxc3,Qb4+, Kc2,Rb2+, Kd3,Rd2+, Ke3,Qd4#  {White checkmated} 0-1
a5,bxa5, Qa3,Rb8, Rb1,Bf8, Qxa5,Nc4, Qxc7,Nxe3, Qxb8,Qxg3, Qxc8,Qxg2#  {White checkmated} 0-1
Rc2,Qxb3+, Kd2,Bh6+, Ke1,Qxc2, Kf1,Qg2+, Ke1,f2+, Ke2,Bxc4+, Kd1,f1=Q#  {White checkmated} 0-1
Re1,Qg3+, Kf1,Qf3+, Kg1,Rh5, Nf2,Ng4, Nh3,Rxh3, Qh8+,Kxh8, c6,Rh1#  {White checkmated} 0-1
