273979469, exd5,cxd5, g7,c3, bxc3,Ka6, g8=Q,e4, Qe6+,Ka7, Rf7+,Ka8, Qe8#,{Black checkmated} 1-0
273975336, h4,Bh2+, Kxh2,Qd6+, Kg1,gxh4, Qxh4,e5, dxe5,fxe5, Qg5+,Kh8, Qg7#,{Black checkmated} 1-0
273973325, Qb4,Kb7, Qc5,Ka8, b4,Kb7, Qd5+,Ka7, Rc6,Kb7, Qd7+,Ka8, Rc8#,{Black checkmated} 1-0
273971044, Rd8+,Kc3, e8=Q,Kc2, Qff7,Kc1, Qc7+,Kb1, Rd6,Ka1, Rb6,Ka2, Qa8#,{Black checkmated} 1-0
273970917, Qxg6+,Bg7, f5,Bf7, Qg5,Kh8, Rf3,Rg8, Rh3+,Nh7, Qh4,Bxd4, Qxh7#,{Black checkmated} 1-0
273957736, Rc6+,Kb7, d5,Ka7, d6,Kb7, d7,Ka7, d8=Q,Kb7, Qd7+,Ka8, Rc8#,{Black checkmated} 1-0
273957607, Qxd5,Kg8, O-O,Re8, Nc3,Bf6, Be3,Rxe3, Ng5,Qf8, Qf5,Bxc3, Qh7#,{Black checkmated} 1-0
273957389, cxd5,Qf7, Nf5,Rac8, g5,Rd7, gxf6,Qxf6, Ng3,Qh4, Rf8+,Rxf8, Rxf8#,{Black checkmated} 1-0
273957282, f5,Bxe3+, Qxe3,gxf5, exf5,Nbd5, Qh6,Bd7, Ng5,Nxc3, Nde4,Nfxe4, Qxh7#,{Black checkmated} 1-0
273957175, Rxb7+,Kd8, Rxd7+,Ke8, Ne3,Nxe3, Rxe7+,Kf8, Rxf7+,Kg8, Rg7+,Kf8, Qf7#,{Black checkmated} 1-0
273957033, Qc3+,Qf6, Qe3,bxc4, Ng5,a3, Qe4,Qd4+, Kh2,Ra7, Qxh7+,Kf6, Qxf7#,{Black checkmated} 1-0
273956904, Nfg5,Bxg5, Nxg5,Qe7, Rf2,Qd7, Raf1,Nd8, Qh3,Qe7, g4,hxg4, Qh7#,{Black checkmated} 1-0
273956462, Nbd2,Kh8, g6,Nfxe5, Nxe5,Nb6, gxh7,Qb7, Ng6+,Kxh7, Nxf8+,Kh8, Qh7#,{Black checkmated} 1-0
273956089, Nf2,g5, Bd4,Re8, Qf5,Qxa4, Ng4,Qxb5, Nf6+,Bxf6, Qxf6,Re2, Qg7#,{Black checkmated} 1-0
273955982, e7,Qxe7, Nc5,Qe2, Nd7+,Ka8, Nxf8,Qc4, Qxf7,Qa4, Ne6,Qxa2, Qf8#,{Black checkmated} 1-0
273955583, Ke5,Kd7, d6,Kd8, Ke6,Ke8, d7+,Kd8, Be5,c3, Kd6,c2, Bf6#,{Black checkmated} 1-0
273955409, Qxe4,Qxc5, Bxe6,Rf8, Qe3,Qxe3, fxe3,c5, Bf5,Rxf5, Rd8+,Rf8, Rxf8#,{Black checkmated} 1-0
273955010, g5,d3, gxh6,dxe2, Qxe2,Nd4, Qg4,g6, Nf6+,Kh8, Nxd7,gxf5, Qg7#,{Black checkmated} 1-0
273953391, Ra1,Bb7, Qb4,e6, Qxb5+,Bc6, Qxc6+,Ke7, Bg5+,f6, Qc7+,Ke8, Ra8#,{Black checkmated} 1-0
273953313, Qc2,dxe4, fxe4,Bg4, h3,e5, hxg4,exf4, e5,Nxg4, Qg6,Ne3, Qf7#,{Black checkmated} 1-0
273953178, Rd3,Bf5, Rg3,Bg4, Rxg4,Rfe8, Rxg5+,fxg5, Qg4,h6, Qf5,b6, Qxf7#,{Black checkmated} 1-0
273953033, Bf4,Rg7, Qxh5+,Kg8, Bh6,Rh7, Rg1+,Kh8, Qg6,Bxa2, Qxf6+,Rg7, Qxg7#,{Black checkmated} 1-0
273952416, Qxe7+,Kxe7, fxg6,hxg6, Rfe1+,Kd8, Nh4,Nxc4, Nxc4,Rh8, Nxd6,Rxh4, Nf7#,{Black checkmated} 1-0
273952337, Bxf6,exf6, e3,Bd6, Bc4,a5, O-O,h6, Nfd2,g5, Qh5+,Ke7, Qf7#,{Black checkmated} 1-0
273951794, h3,Kh8, c3,Nc6, Qf3,Qd6, Qxf5,Ne4, f3,Qc5+, Kh2,Nf2, Qxh7#,{Black checkmated} 1-0
273951445, h6,Kf6, h7,Ke6, h8=Q,b6, Rg5,b5, Qh6+,Kf7, Rg7+,Kf8, Qh8#,{Black checkmated} 1-0
273951238, Be5,g5, Qxg5,h6, Qxf5,Rg8, Qe6,Bg7, Qc6+,Ka7, Qxc7+,Ka8, Bc6#,{Black checkmated} 1-0
273951161, Rxd6,Rxd6, Qe8+,Kc7, Qb8+,Kd7, Qxb7+,Ke8, Re1+,Kf8, Qb8+,Rd8, Qxd8#,{Black checkmated} 1-0
273949853, c3,Be7, O-O-O,h5, Nf5,Ng4, fxg4,Bg5, Nxg5,Re8, Ne7+,Kf8, Nh7#,{Black checkmated} 1-0
273947029, Qf8,Kh5, Rd5,Kg5, Rxe5+,Kg6, Qf5+,Kh6, Re6+,Kg7, Qg6+,Kh8, Re8#,{Black checkmated} 1-0
273946864, Rxf8,e4, Be2,Nxd4, cxd4,Kc7, h8=Q,Kb7, Rf7+,Kc6, Qc8+,Kd6, Qd7#,{Black checkmated} 1-0
273945426, c5,Ne4, Qd3,Re8, f3,bxc5, fxe4,Qe6, Nxc5,Qg4, Qc3,Qxe2, Qg7#,{Black checkmated} 1-0
273945254, Nxg4,hxg4, f5,gxf5, Qxf5,Qc7, Qxg4+,Kh8, Qh5+,Kg8, Be4,Qc4, Qh7#,{Black checkmated} 1-0
273942793, e4,c6, Bc4,Nf6, Nc3,d5, exd5,Nxd5, Nf3,Na6, Ne5,Nxc3, Bxf7#,{Black checkmated} 1-0
273942759, Bd3,Bxd3, Rxd3,Kc6, Red1,h4, h3,Rg6, Rd6+,Kc5, Rd7,Rg7, Rc7#,{Black checkmated} 1-0
273941695, Rg3,Qh7, exf5,Bxf5, Rf4,Re8, Rgf3,Bd7, Rf8+,Rxf8, Rxf8+,Kg7, Qf6#,{Black checkmated} 1-0
273941385, Rfd1,Be2, Rd2,Bb5, Rdc2,O-O, Rc8,Rxc8, Rxc8+,Bf8, Ba3,Bc4, Rxf8#,{Black checkmated} 1-0
273940537, Bg5,Na5, Bd3,a3, exf6,axb2, Rb1,Nc6, Qe2,Nxd4, Qe4,c5, Qxh7#,{Black checkmated} 1-0
273940419, Bg5,Nd7, h4,a6, h5,Bxc3+, bxc3,Re8, Bf6,Nxf6, exf6,e5, Qxg7#,{Black checkmated} 1-0
273940271, bxc3,Bd6, Bd3,Bd7, Ng5,h6, Nf3,Qf6, Qe2,e5, Qe4,Ba3, Qh7#,{Black checkmated} 1-0
273939526, Rxe6,Ra5, Na3,Bxa3, Rxe8+,Qxe8, bxa3,Qe4, Re1,Qg4, Qe3,Rb5, Qe8#,{Black checkmated} 1-0
273939155, Rxb7,Rdd2, Ra7,Ra2, Ra6+,Kh5, Bf7+,Kg5, Kg2,h5, h4+,Kg4, Be6#,{Black checkmated} 1-0
273937332, Rfe1,Rd2, Nf1,Rda2, g3,Rxc3, h4+,Kg4, Nh2+,Kh5, R1e5,Rcc2, Rxf5#,{Black checkmated} 1-0
273933912, g4,Nf6, Bxc6,Rxc6, Bxf6,Rxf6, Qd4,Bc7, f4,Rc6, Qe4,Ra6, Qe8#,{Black checkmated} 1-0
273932142, Rd1,Rxd1, Qxd1,Bf5, Qf3,a5, Qxb7,Be6, Qc6+,Bd7, Qa8+,Bc8, Qxc8#,{Black checkmated} 1-0
273931543, Qc7,Nxe4, Bxe4,Qe6, Bxc6,Rd8, Rd1,a3, Bxd7+,Rxd7, Rxd7,a2, Rd8#,{Black checkmated} 1-0
