e7,Re1+, Kf5,Kd3, Qd5+,Kc2, Qd8,c3, e8=Q,Rxe8, Qxe8,Kb3, Qc8,{Black resigns} 1-0
Bxg7,Bd4, exd4,b5, Nc3,b4, Na4,e5, dxe5,Nd7, Bxh8,Ngf6, Bxf6,{Black resigns} 1-0
Qg4,h6, h4,f5, Qg3,Qd5, hxg5,hxg5, Bxg5,Rf7, Bf6+,Kf8, Rh8#,{Black checkmated} 1-0
cxb7+,Kxb7, Qc7+,Ka6, Bf1+,Qb5, Bxb5+,Kxb5, Rd5+,Nc5, Rxc5+,Kb4, Qa5#,{Black checkmated} 1-0
Qxc7,Bxa2, Qxb7,Bc4, Bb4,Bxb5, Qxa7,Bc6, Qxe7+,Kg6, Qe6+,Kg5, Be7+,{Black resigns} 1-0
Bxd6+,Kg8, Ng5,Qf5, Nxe4,Nxe4, Qxe4,Qe6, Qxb7,a6, Qc8+,Qxc8, Rxc8#,{Black checkmated} 1-0
Ra2,Ke1, Ke3,Kd1, Rh2,Kc1, Kd3,Kb1, Kc3,Ka1, Kb3,Kb1, Rh1#,{Black checkmated} 1-0
b7,Rxg3+, Kc4,Rg4+, Kc5,Kh8, b8=Q+,Rg8, Qb7,Rg7, Rxg7,f5, Rxh7+,{Black resigns} 1-0
Qxf5,g6, Qe4,f5, Qxb7,Qxf2+, R1xf2,Bg7, Qxc7,Rd4, Qc6+,Kf7, Rg3,{Black resigns} 1-0
Bxe7,Ke6, Bc5,b6, Bd4,Rf8, Rxf8,e3, Bxe3,Ke5, Bd4+,Ke4, Rxg6,{Black resigns} 1-0
Rd5,Kxa3, Rxb5,f3, Rb4,Ka2, Rxa4+,Kb3, Rb4+,Ka3, Kxd3,Ka2, Ke3,{Black resigns} 1-0
Nd5,h6, Ne7,Ne5, Qg7,Kg4, Nxg6,f4, gxf4,Nxg6, Qxg6+,Kxf4, Qxh6+,{Black resigns} 1-0
Qb8,Qd6, d8=Q,Qxd8, Rxd8,g5, Rxf8+,Kg7, Rg8+,Kf6, Bxe4,Ke6, Re8+,{Black resigns} 1-0
Nb5,Kb8, Nec3,Rxc2, Nd5,Ka8, Qc7,Qxh3+, gxh3,Rh2+, Kxh2,e5, Nb6#,{Black checkmated} 1-0
Kh3,Kc4, h7,d4, Qxe4,Kc3, h8=Q,Rd2, Qc8+,Kb2, Qeb7+,Ka2, Qc4+,{Black resigns} 1-0
Bd3,Kg8, Kf6,Kf8, h7,Ke8, h8=Q+,Kd7, Qg7+,Kd6, Qe7+,Kc6, Be4+,{Black resigns} 1-0
Kxc3,Ka3, Nc5,Ka2, Kb4,Kb2, c3,Ka2, c4,Kb2, Na4+,Ka2, c5,{Black resigns} 1-0
Qxc7,Ra8, d5,Kg8, d6,a4, d7,f4, d8=Q+,Rxd8, Qxd8+,Kf7, Qd7+,{Black resigns} 1-0
Qxc7,Ra8, d5,Kg8, d6,a4, d7,f4, d8=Q+,Rxd8, Qxd8+,Kf7, Qd7+,{Black resigns} 1-0
Kd2,Kb3, Kd3,Kb2, Rc7,Kb1, Kd2,Kb2, Rb7+,Ka1, Kc2,Ka2, Ra7#,{Black checkmated} 1-0
Qg4,h6, h4,f5, Qg3,Qd5, hxg5,hxg5, Bxg5,Rf7, Bf6+,Kf8, Rh8#,{Black checkmated} 1-0
Rd2,a5, Qd7,Qxd2+, Kxd2,Rxf2+, Ke3,Rxb2, Qc7+,Ka7, Qxa5+,Kb8, Rh8#,{Black checkmated} 1-0
Rh7+,Ke8, Rxc7,Qb3, Qg6+,Kd8, Qg7,Qxc3+, Rxc3,Rf7, Qxf7,Na5, Qf8#,{Black checkmated} 1-0
Qxa4,Kb7, Qd7+,Kb8, g4,Ka8, g5,Kb8, g6,Ka8, g7,Kb8, g8=Q#,{Black checkmated} 1-0
Rxf5,Rd6, Kxg4,Rg6+, Kf3,Ke6, Rfe5+,Kd7, Rb7+,Kc6, Ra7,Rg1, Ra6+,{Black resigns} 1-0
Ka6,Kd6, b7,Kc7, Ka7,Kd6, b8=Q+,Ke6, Qb6+,Ke5, Qf2,f6, Kb6,{Black resigns} 1-0
Rh5,g2, Rg5+,Kh6, Rxg2,h3, Rh2,Kg6, Rxh3,Kf5, Ng3+,Kg4, Rh5,{Black resigns} 1-0
Rxd3,a4, Bc5+,Ne7, Re1,a3, Rxe5,Re8, Rde3,Ra8, Bxe7+,Ke8, Nf6#,{Black checkmated} 1-0
Bf7,e4+, Kxe4,Kb5, Kf5,Kc5, Kxf6,Kb5, Kxg5,c5, Kf5,c4, g5,{Black resigns} 1-0
Ke5,Kc7, Ra6,Kd7, Rxe6,Kd8, Rxh6,Ke7, Rf6,Ke8, h6,Kd7, h7,{Black resigns} 1-0
b4,Bb6, Be3,Bxe3, fxe3,Ra8, Bf3,Rb8, Qxa7,Rb6, Qa8+,Kd7, Qf8,{Black resigns} 1-0
f5,exf5+, Kxf5,Kd7, Rxh6,Ke7, Rg6,Kf7, h6,Kf8, h7,Kf7, h8=Q,{Black resigns} 1-0
Qxc4,Kb8, b5,Rh7, a6,b6, Qc6,Kc8, Qxe6+,Rd7, Qxg8+,Rd8, Qxh7,{Black resigns} 1-0
Ra6,Rf7, Rfa1,Ne4, Nxe4,dxe4, Qxe4,Ref8, Rxa7,Qa6, R1xa6,Rxf2, Ra8#,{Black checkmated} 1-0
Qxc4,Kb8, b5,Rh7, a6,b6, Qc6,Kc8, Qxe6+,Rd7, Qxg8+,Rd8, Qxh7,{Black resigns} 1-0
Qxc4,Kb8, b5,Rh7, a6,b6, Qc6,Kc8, Qxe6+,Rd7, Qxg8+,Rd8, Qxh7,{Black resigns} 1-0
Kf6,Ka1, Ke5,Ka2, Kd4,Ka1, Kc3,Ka2, Rb6,Ka1, Kc2,Ka2, Ra6#,{Black checkmated} 1-0
h7,Ke3, g6,Kf3, Rg8,Rxh7+, gxh7,Ke3, Rf8,Ke4, Kg4,Ke3, Re8+,{Black resigns} 1-0
g8=Q,Rxg8+, Kxg8,Ke4, f7,Kd3, f8=Q,Kc2, Qd8,Kb1, Qc8,Ka1, Qb8,{Black resigns} 1-0
Ba4,Ka2, Rf3,Kb2, Rxf5,Kc3, Rf3+,Kd2, Rh3,b3, Bxb3,a4, Bxa4,{Black resigns} 1-0
Rc1,a5, Qc6+,Ka7, Qc7+,Ka6, Rc6+,Kb5, Qb6+,Ka4, b3+,Ka3, Qc5#,{Black checkmated} 1-0
Bd5,Kf5, Rb3,Rd4, b6,Rd1, b7,Rh1, Kg2,Rd1, b8=Q,Rd2+, Kf1,{Black resigns} 1-0
Kg1,Rb2, b6,e4, a7,Ra2, Rb8,Kc5, b7,Rxa7, Rc8+,Kd4, b8=Q,{Black resigns} 1-0
a6,h5, a7,Rd8, a8=Q,Rf8, Qc2,d4, Qf3,Qxf3, Bxf3,h4, gxh4,{Black resigns} 1-0
b5,Ra8, b6,Qxa4, Qxa4,Rb8, b7,Re7, Bg2,Rexb7, Bxb7,f5, Qd7,{Black resigns} 1-0
b5,Re3, b6,Ke5, b7,Ra3, b8=Q+,Ke6, Rb5,Ra2+, Kh3,Rxa4, Qb6+,{Black resigns} 1-0
Rc7,Rd1, b7,Rd8, Rc8,Rd4, Bf3,e5, fxe5,g5, hxg5,Kg6, b8=Q,{Black resigns} 1-0
b8=Q,f4, gxf4,Ra3+, Kg4,h5+, Kxh5,Ke3, a8=Q,Rxa8, Qxa8,Kxf4, Qa4+,{Black resigns} 1-0
h5,Kf6, Kh4,Ke5, Kg5,Ke4, h6,Ke5, h7,Ke4, h8=Q,Ke3, Qe5+,{Black resigns} 1-0
Ra8,Kf5, Kh5,Ke5, Kh6,Kf5, g6,Ke6, Kh7,Kf6, g7,Ke6, g8=Q+,{Black resigns} 1-0
g5,Kd4, Kxf7,Kd5, g6,Kc4, g7,Kd3, g8=Q,Ke3, Qg4,Kd3, Qxh3,{Black resigns} 1-0
Qxd3,Bxe4, Qxe4,c2+, Kf1,Nf6, Qc6+,Nd7, Ne5,Qe1+, Kxe1,e6, Qxd7#,{Black checkmated} 1-0
Qb8+,Ke7, Qe5+,Kf7, Rf1+,Kg6, Qf5+,Kh6, Rh1+,Kg7, Rh7+,Kg8, Rxd7,{Black resigns} 1-0
a4,Ke6, Ka3,Kd6, a5,Ke6, Ka4,Kd6, a6,Ke6, Ka5,Kd6, a7,{Black resigns} 1-0
Bd2,Kb8, e3,Nxd4, Kf2,Nc6, Bb5,h6, Bxc6,bxc6, Qb3+,Kc8, Ba5,{Black resigns} 1-0
Kxb2,Kg7, Qxd5,c6, Qd6,Rf6, Qe7+,Rf7, Be6+,Kh8, Qxf7,b6, Qg8#,{Black checkmated} 1-0
Kf2,Rae8, Qc3,Re7, Bd6,Re6, Bxf8,Kxf8, Ne2,Ke7, Re1,Kf6, Nf4,{Black resigns} 1-0
e5,Ne8, e6,fxe6, fxe6,Nef6, exd7,Nxd7, Bg4,Kf7, Rxd7+,Rxd7, Bxd7,{Black resigns} 1-0
g3,Bxg3+, Kxg3,Rdf8, Qe6+,Kd8, Rxd5,Rf3+, Nxf3,Kc7, Qxd7+,Kb8, Qb7#,{Black checkmated} 1-0
h5,Ke5, h6,Ke6, Bb4,a5, Bxa5,Ke5, h7,Kd4, h8=Q+,Kc5, Bb4+,{Black resigns} 1-0
Qg5,c5, Qxg7,Ba4, Nxa4,Bf4, Bxf4,Qd7, Qxh8,O-O-O, Nxc5,Qf7, Qe5,{Black resigns} 1-0
cxd3,c6, g5,c5, g6,c4, g7,cxd3, g8=Q+,Kc5, Qg2,Kd6, Qd2,{Black resigns} 1-0
cxd3,c6, g5,c5, g6,c4, dxc4+,Kxc4, g7,d3, g8=Q+,Kc5, Qg2,{Black resigns} 1-0
Kg6,c6, h5,Ke5, h6,c4, h7,cxd3, cxd3,Kf4, h8=Q,Ke3, Qh3+,{Black resigns} 1-0
Bxb7,Bxf3, Bxf3,c6, Bxc6+,Nxc6, Qxc6+,Qd7, Qxa8+,Qd8, Qe4+,Ne7, Rd1,{Black resigns} 1-0
a5,h4, a6,Kd6, a7,Kc6, a8=Q+,Kd7, Rb7+,Ke6, Rb6+,Kf5, Rxf6+,{Black resigns} 1-0
a5,Kf7, Ra4,Kg6, a6,Kf7, a7,Rb6, a8=Q,Rxb2, Qa7+,Kg6, Ra6+,{Black resigns} 1-0
Bxd5,Kd4, b5,g5, Nd7,f3, Bxf3,Ke3, Bd5,Kf4, Be6,Ke3, b6,{Black resigns} 1-0
Kh2,Rh1+, Kxh1,Qb1+, Re1,Qxe1+, Qxe1,gxh6, Qf2,a5, Qb6,Kg7, Qxb7,{Black resigns} 1-0
Kh6,Kf6, Kh7,Ke6, g7,Kd5, g8=Q+,Kd4, Qc4+,Ke5, f4+,Kf6, Qc6+,{Black resigns} 1-0
Kd3,Nh3, Bg3,Kf5, Rc8,Bg7, Rxg8,Be5, Bxe5,Nxf2+, Kc2,Ng4, b8=Q,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
a4,Rh3+, Kg2,Rh4, a5,Rg4+, Kf3,Rg8, Bg7,f6, a6,Rd8, a7,{Black resigns} 1-0
Rf1+,Ke4, Qf3+,Kxd4, Qf4+,Kc3, Rf3+,Kxc2, Qd2+,Kb1, Rb3+,Ka1, Qb2#,{Black checkmated} 1-0
Nc7+,Nxc7, Qxb7,Bxg4, fxg4,Nf6, Qxc7,Rd8, Qxc6+,Nd7, Bc7,Rc8, Bb5,{Black resigns} 1-0
h5,Ke5, Kg5,b5, h6,Kd4, h7,a6, h8=Q+,Kd3, Qb2,Ke3, Kf5,{Black resigns} 1-0
Qxc7,Ra8, d5,Kg8, d6,a4, d7,f4, d8=Q+,Rxd8, Qxd8+,Kf7, Qd7+,{Black resigns} 1-0
Qxc7,Ra8, d5,Kg8, d6,a4, d7,f4, d8=Q+,Rxd8, Qxd8+,Kf7, Qd7+,{Black resigns} 1-0
Qxc7,Ra8, d5,Kg8, d6,a4, d7,f4, d8=Q+,Rxd8, Qxd8+,Kf7, Qd7+,{Black resigns} 1-0
Rh7+,Ke8, Rxc7,Qb3, Qg6+,Kd8, Qg7,Qxc3+, bxc3,Rf7, Qxf7,Rb8, Qf8#,{Black checkmated} 1-0
Rh1,fxg4, Qxg4,Kc3, Qxe4,Rd5, Rc1+,Kb3, Qc2+,Kb4, Rb1+,Ka3, Qb3#,{Black checkmated} 1-0
Rh7,c5, f6,c4, f7,c3, f8=Q,c2, Rh1,Nd3, Qd8+,Kc5, Qc7+,{Black resigns} 1-0
dxc6,bxc6, Rxc6,Rb8, Qc2,Nb6, Rc1,Rb7, Rc8+,Nxc8, Qxc8+,Ne8, Qxe8#,{Black checkmated} 1-0
Bxe6,Rxe5, Bd7,Re1, Bxc6,Re6, Bxd5,Re1, Re4,Ra1, Kb3,Rc1, Kc4,{Black resigns} 1-0
Kxh6,Ke7, Nf5+,Kf6, Ng3,Ke5, Kxg5,Kd4, Ba6,Ke5, f4+,Ke6, f5+,{Black resigns} 1-0
Kb4,Re7, a5,Re8, b6,Rb8, Kb5,Rb7, a6,Rb8, a7,Ra8, Ka6,{Black resigns} 1-0
Bxg6,Rxg6, Rc8+,Kg7, Rd1,Kh6, Rxd4,Rg7+, Ke6,Kg6, Rf8,h6, Rf6+,{Black resigns} 1-0
Ka5,d4, Kb5,d3, Rb7+,Kd6, c7,d2, Kb6,g4, Bxg4,d1=Q, Bxd1,{Black resigns} 1-0
dxc6,O-O-O, cxb7+,Kxb7, Rd1,Qxd1+, Nxd1,Kb8, Qb5+,Ka8, Qc6+,Kb8, Ba6,{Black resigns} 1-0
Bxe7,Ke6, Bc5,b6, Bd4,Rf8, Rxf8,e3, Bxe3,Ke5, Bd4+,Ke4, Rxg6,{Black resigns} 1-0
Bxe7,Ke6, Bc5,b6, Bd4,Rf8, Rxf8,e3, Bxe3,Ke5, Bd4+,Ke4, Rxg6,{Black resigns} 1-0
f6,Rf2, Rg6,Kb6, f7+,Kc5, Rg8,Rxf7, Bxf7,Kb5, Bc4+,Kc5, Rd8,{Black resigns} 1-0
Kd2,Qa5+, c3,e3+, Kxe3,Qc5+, Nd4,a5, Rh2,Kf8, Rh8+,Ng8, Rxg8#,{Black checkmated} 1-0
Nc7+,Nxc7, Bxc7,Bf3, Nxf3,e5, Bxd8,Bb4+, c3,Bd6, O-O-O,Bb8, Rhe1,{Black resigns} 1-0
Re1,a4, Rb7,g6, Nd6,f6, Qh6,Nd7, Rxd7,Rf7, Rxf7,a3, Qg7#,{Black checkmated} 1-0
a5,Rd2, a6,Rxc2, Rxb7+,Rxb7, Qxb7+,Kd6, Rd1+,Ke5, Qc7+,Ke4, Rd4+,{Black resigns} 1-0
a5,Rd2, a6,Rxc2, Rxb7+,Rxb7, Qxb7+,Kd6, Rd1+,Ke5, Qc7+,Ke4, Rd4+,{Black resigns} 1-0
bxc3,c6, Qa8+,Kc7, Qa5+,Kc8, Rab1,b5, c4,bxc4, Qa7,Nh6, Qb7#,{Black checkmated} 1-0
Qb5+,Kc7, Qd7+,Kb6, Rc8,Ka7, Qb5,b6, Qd7+,Bc7, Qxc7+,Ka6, Ra8#,{Black checkmated} 1-0
Qxe5,c4, Qd5+,Kc7, h4,Kb6, h5,Rh6, Qd4+,Kc6, Qxc4+,Kd7, Qd5+,{Black resigns} 1-0
Qxg7,Rd8, Rxd8+,Kxd8, Qxf6+,Ke8, Qf4,Be1, Kxe1,Rxg2, Qxc7,Rg1+, Kd2,{Black resigns} 1-0
Bf3,Qb6, Be3,Qb4, Nd5,Qxh4, Nxc7+,Kd7, Nxa8,e5, Qc7+,Ke8, Bxb7,{Black resigns} 1-0
Bxd6,Rxd6, Qf4,Kc7, Rd1,Rh7, Qxd6+,Kb6, Qd8+,Ka6, b4,b6, Rd7,{Black resigns} 1-0
Qb7+,Ka4, Qb3+,Kxa5, Rf5+,Ka6, Qe6+,Ka7, Rf7+,Rd7, Rxd7+,Ka8, Qe8#,{Black checkmated} 1-0
Qxf2,Qe4+, Kf1,Qh1+, Ke2,Qd1+, Kxe3,Qc1+, Qd2,Qxd2+, Kxd2,Kg8, Rxc5,{Black resigns} 1-0
b4,Bb6, Be3,Bxe3, fxe3,Ra8, Bf3,Rb8, Qxa7,Rb6, Qa8+,Kd7, Qf8,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Bc6,Rd2, Qxa6,Red8, Be3,Qxe5, Bxd2,f6, Be3,Kf7, Bf3,Kg6, Rfe1,{Black resigns} 1-0
Rd8+,Ke2, Qe8+,Kf1, Qb5+,Kg1, Rd2,Re1, Qd5,Rf1, Rd1,Rxd1, Qxd1#,{Black checkmated} 1-0
Bc2,Rh1, Re3,Kd5, g4,Rg1, Nf5,Kc6, Rg3,Rxg3+, Nxg3,Kd6, h4,{Black resigns} 1-0
cxd4,Kxd4, Nf5+,Kd3, g4,Kc4, h4,Kd5, h5,Ke5, h6,Kf6, h7,{Black resigns} 1-0
b6,Ka6, Kc7,Ka5, b7,Ka4, b8=Q,Ka3, Kc6,Ka2, Kc5,Ka1, Kc4,{Black resigns} 1-0
f6,Re8, e7,Kc4, f7,Rxe7, Rxe7,Nxe7, f8=Q,Nd5, Qf7,a5, Qxh7,{Black resigns} 1-0
Kd6,Ka6, c7,Kb7, Kd7,Kb6, c8=Q,Ka7, Qc4,Kb6, Qxa4,Kc5, Qe4,{Black resigns} 1-0
f5,Kd2, f6,Ke3, f7,Kf3, f8=Q+,Ke3, Kg4,Ke4, Qe7+,Kd3, Kf4,{Black resigns} 1-0
Qa3+,Qc3, Rb3,d4, exd4,Qxb3, Qxb3+,Kxd4, Kf3,g6, Kg4,f5+, Kg5,{Black resigns} 1-0
Nb4,Be7, Qxc6,Qxc6, Nxc6,Bxc5, dxc5,d4, exd4,Ke8, Bxc7,Kd7, Be5,{Black resigns} 1-0
Rf4,g6, Qh6,Rfd8, Rh4,Kg8, Qxh7+,Kf8, Qh8+,Ke7, Qf6+,Kf8, Rh8#,{Black checkmated} 1-0
Rf4,g6, Qh6,Rfd8, Rh4,Kg8, Qxh7+,Kf8, Qh8+,Ke7, Qf6+,Kf8, Rh8#,{Black checkmated} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Nxd6+,cxd6, Bxb7,Qxg3, fxg3,Nf6, Qf3,e4, Nxe4,Nbd7, Nxd6+,Ke7, Nf5+,{Black resigns} 1-0
Kxg7,Kc5, f6,Kd6, f7,a5, f8=Q+,Kc6, Qf6+,Kb5, Bd7+,Kc5, Qxh4,{Black resigns} 1-0
Qxe7+,Kc8, Ne5,Rh7, Nc6,a6, Ne5,h2, Qd7+,Kb8, Nc6+,Ka8, Qa7#,{Black checkmated} 1-0
Kf6,Kc5, g6,Kc4, g7,Rxe3, g8=Q,Kc3, Qxd5,Re4, Qxb7,Rxf4, Qc7+,{Black resigns} 1-0
g3,Nxh5, Rg4+,Kd3, a7,Nf6, Rg6,Ne4, a8=Q,Kd4, Rg4,Kc4, Qxe4+,{Black resigns} 1-0
c3,Qa5, b4,Bc2, Qxc2,Qb6, Bxb6,Na6, Nxc7+,Nxc7, Bxc7,Nf6, Bb5+,{Black resigns} 1-0
Rxh6,Ke7, Rh7+,Kd6, Rg7,Kc6, Rxg5,Bf3, h6,Kb6, h7,Be4, h8=Q,{Black resigns} 1-0
Bc4,Bxc4, Qxc4,Qa5+, Bd2,Qxd2+, Kxd2,e6, Nxc7+,Ke7, Nxa8,Kf6, Nc7,{Black resigns} 1-0
g6,Ke6, g7,Kf7, Ke5,Kg8, Kxf5,Kf7, Kg5,Kg8, f5,Kf7, f6,{Black resigns} 1-0
Nh4,Qd7, g5,Red8, Qh8+,Ke7, Qxg7+,Nf7, Qxf6+,Ke8, Ng6,b6, Qg7,{Black resigns} 1-0
Qh3,b6, Bg5,Qd7, Qh6,Qg4+, Kh1,Rd7, Bf6,Qxf3+, Rxf3,bxa5, Qg7#,{Black checkmated} 1-0
Qh6,Qg4+, Kh1,Rd7, Bf6,Qxf3+, Rxf3,bxa5, Ba4,c6, Bxc6,Rdd8, Bxd5,{Black resigns} 1-0
Re7,a5, Ra7,Kh8, Rxa5,Kg7, Rxa4,Kg6, Ra7,f5, gxf5+,Kxf5, Be5,{Black resigns} 1-0
Kxh6,c5, Kg7,Ke5, h6,c4, dxc4,d3, cxd3,Kd4, h7,c6, h8=Q,{Black resigns} 1-0
Nxd4,Kc5, b3,Kd5, Nf3,Ke4, Nxh4,a6, g4,Kf4, Kg2,Kg5, Nf3+,{Black resigns} 1-0
dxc6,bxc6, Rxc6,Rb8, b3,Nb6, Qc2,Rb7, Rc8+,Nxc8, Qxc8+,Ne8, Qxe8#,{Black checkmated} 1-0
Bg4,Kg6, Bd8,h5, Bd7,Kf7, Bxc6,Ke6, Bxb5,g6, Bxa4,g5, Bxg5,{Black resigns} 1-0
Qd3+,Ke1, Qe3+,Kd1, Ka3,Kc2, Qe2+,Kc1, Qf2,Kd1, Kb3,Kc1, Qc2#,{Black checkmated} 1-0
Rxd3,a4, Bc5+,Ne7, Re1,a3, Rxe5,Re8, Rde3,Ra8, Bxe7+,Ke8, Nf6#,{Black checkmated} 1-0
Qe6,c6, Qxe5+,Kxc4, Qc7,b5, Qxc6+,Kb4, Kb2,a3+, Kb1,Ka4, Qc3,{Black resigns} 1-0
gxf3,Rd5, Nxc6,Kg7, Rxe7+,Rxe7, Rxe7+,Kf6, Rxh7,a5, Rxc7,a4, Ke2,{Black resigns} 1-0
Rxd5,Qb1+, Kh2,Qxb2, Rb8,Ka7, Ra5+,Kb6, Rxb7+,Kxa5, Rxb2,Rg8, Qa7#,{Black checkmated} 1-0
Nf7,Kb6, Kd6,Ka5, Kxc6,Ka6, d5,Ka5, d6,Ka6, d7,Ka7, d8=Q,{Black resigns} 1-0
Rd1,Bb4+, c3,Bxc3+, bxc3,Rb8, Bxb8,Nf6, Bc7,O-O, Nxe5,Ne4, Rd8,{Black resigns} 1-0
Re2,Qd5, Qh4,a5, Re3,a4, Rh3,h6, Bxh6,Kh7, Bxg7+,Kxg7, Qg4#,{Black checkmated} 1-0
Bb4+,c5, Bxc5+,Kxc5, Rxe7,Kb6, Rxg7,h5, Rg5,f4, Rf5,h4, Rxf4,{Black resigns} 1-0
c7,a4, c8=Q,Rb3, Qf8+,Kg4, Rd4+,Kg3, Qf4+,Kg2, Rxa4,Rb6, Qe4+,{Black resigns} 1-0
Ba2,Nd3, Rb3,Re8, Nd4,Ne5, f4,Kd7, fxe5,fxe5, Nc2,a5, Nxb4,{Black resigns} 1-0
Rb2,Rd5, b6,Rd6, b7,Rxc6, b8=Q,Rd6, Qxc7,Rd3, Rxd2,Rxd2+, Kxd2,{Black resigns} 1-0
Qxb7,Bxg4, Bxc7,Rc8, fxg4,Rxc7, Qxc7,e6, Qxc6+,Kd8, Bb5,Bb4+, c3,{Black resigns} 1-0
Nc7+,Nxc7, Qxb7,Bxg4, fxg4,Nf6, Bxc7,Rd8, Qxc6+,Nd7, Bxd8,Kxd8, Bb5,{Black resigns} 1-0
Qxb7,Bxg4, Bxc7,Rc8, fxg4,Rxc7, Qxc7,e6, Qc8+,Ke7, Nf3,Nh6, Ne5,{Black resigns} 1-0
Bd3,h5+, Kxh5,Ka4, Rb1,b6, Bb5+,Ka3, Bc4,g6+, Kg5,b5, Rxb5,{Black resigns} 1-0
Rh6,Nc5, a6,Nb3, a7,Nd2+, Ke2,Nc4, a8=Q+,Kf5, Qd5+,Ne5, Rh5+,{Black resigns} 1-0
Be2,Rd7, Rc1+,Kb4, Rab1+,Ka5, Rc2,Ba3, Ra2,Ka4, Bd1+,Ka5, Rxa3#,{Black checkmated} 1-0
Nxa4+,Kb5, Kxf4,Kc4, Kg5,Kb5, Kxh5,Kxa4, Kg5,Kb5, h5,Kc4, h6,{Black resigns} 1-0
Nxf5,Kh5, Nd6,Kg6, Nxb5,Kf6, Nd6,a4, Nxc4,Ke6, Kg4,Kf6, Kxh4,{Black resigns} 1-0
Rc2,Ke7, Rd2,Kd6, Nf4,Kc5, Rxd5+,Kc4, Rd7,g5, Nh5,h6, Rxf7,{Black resigns} 1-0
Kb5,Kd4, a5,Kd5, a6,Kd4, a7,Kd5, a8=Q+,Ke6, Qe4+,Kd7, Qh7+,{Black resigns} 1-0
Kf6,Kh5, e5,Kh6, e6,Kh5, e7,Kh4, e8=Q,Kg3, Qe3+,Kg2, Be4+,{Black resigns} 1-0
g6,Re8, Rxh7,d5, e5,c5, e6,c4, bxc4,dxc4, Be4,Rd8+, Kc3,{Black resigns} 1-0
