Ne5,Rac8, b3,Qa3, Qb7,Nd5, Rd3,Nb4, Re2,Qxa2+, Kc1,Rxc2+, Rxc2,Qxc2#  {White checkmated} 0-1
Kh8,Ke7, Kg8,Rg6+, Kh8,Rf6, Kg8,Re6, Kh8,Kf7, Kh7,Rf6, Kh8,Rh6#  {White checkmated} 0-1
Rd4,Bc7, b4,Bxf4+, Kc3,Be5, b5,Qe4, Kd2,Qxd4+, Ke2,Qb4, Ke3,Qxa4  {White resigns} 0-1
Ke3,h6, Rc7,Qb3+, Kd4,Rd8+, Rd7,Qd1+, Ke5,Qxd7, Qe3,Qd5+, Kf4,g5+  {White resigns} 0-1
Nc1,Rc4, Qd7,Rfc8, h4,Rxc2, Rxc2,Qxc2+, Ke1,Qxc1+, Ke2,Qc2+, Ke1,h6  {White resigns} 0-1
Nxc6,Qh4+, g3,Rxe3+, Bxe3,Qe4, Ne7+,Kh8, Ng6+,hxg6, c4,Bxc4, Kd1,Qd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Kd4,Qxe1, Rb7+,Kf6, Kd3,Qxf2, c4,Qf1+, Ke3,Qxc4, g3,Qc5+, Ke2,Qe5+  {White resigns} 0-1
Qxb6,Qh5+, Ke1,Rb8, Qd4,Rb1+, Nc1,Rxc1+, Rd1,Rxd1+, Qxd1,Qxd1+, Kxd1,h5  {White resigns} 0-1
Qxf6,Bxf6, Nbd2,O-O-O, Ne4,Nb4, c4,Nc2+, Kf1,Bxc4+, Kg1,Rd1+, Ne1,Rxe1#  {White checkmated} 0-1
Qxf6,Bxf6, Nbd2,O-O-O, Ne4,Nb4, c4,Nc2+, Kf1,Bxc4+, Kg1,Rd1+, Ne1,Rxe1#  {White checkmated} 0-1
g4,Nd4, g5,Bc5, Kh1,Bd5+, Qg2,Bxg2+, Kxg2,Qg4+, Kf2,Nxc2+, Re3,Bxe3+  {White resigns} 0-1
Kh3,h5, Qd1,Qf5+, Kg2,Bf4+, Kf2,Bxd2+, Qf3,Qxf3+, Kxf3,Bxc1, Ke2,h4  {White resigns} 0-1
a6,h3, Re2,f4, Rf2,Qxe3, Kf1,g3, Ra2,g2+, Rxg2+,hxg2+, Kxg2,f3+  {White resigns} 0-1
Kb7,Qd5+, Kc7,h1=Q, Rxh1,Qxh1, Kd6,Qb7, Kc5,f6, Kb5,g5, fxg5,fxg5  {White resigns} 0-1
g5,c5, g6,c4, g7,Qe6+, Kf4,Qf6+, Ke4,Qxg7, Ke3,Qe5+, Kf3,Qf5+  {White resigns} 0-1
Bc3,Qg6, Rxd6,Qxd6, Bxf7+,Kxf7, Ne2,Nxh1, Be5,Qb4, Bc3,Qe4, Nd4,Rd8  {White resigns} 0-1
Ne1,Qg5+, Kxd1,c5, Nf3,Qh5, g4,Qxg4, Rg1,Qxf3+, Be2,Qd5, Rxg7+,Kf8  {White resigns} 0-1
Kf5,Rxg2, b4,Rxa2, h4,Rb2, h5,Rxb4, Ke6,a5, Kd6,a4, Kc5,Rb1  {White resigns} 0-1
Kf1,Ba6, c4,O-O-O, Nxe4,Bxc4, Ng3,Bxe2+, Kxe2,Rde8+, Kf3,Qd3+, Kg4,h5+  {White resigns} 0-1
Bxc6,Qxc6, Qxe5,Bd6, Qe3,d4, Qxf4,Bxf4, Re1,Rae8, Rxe8,Rxe8, f3,Qxf3  {White resigns} 0-1
Kxg2,Rg5+, Kf3,Qd6, Re1,Rf8, Qxf8+,Bxf8, c4,bxc4, Re6,Qxd5+, Re4,Re5  {White resigns} 0-1
a4,Bb4, h3,Bf1, h4,Be1, g4,Bxh4, Kc3,Be1+, Kd4,Bh3, g5,Kg6  {White resigns} 0-1
Qxe5,Bf4, Qe6+,Kh8, Qe4,Rae8, Qxe8,Rxe8, Kc3,Rc8+, Kb4,Qxc2, b3,Bd2+  {White resigns} 0-1
Kf3,Rh3+, Ke4,Re2+, Kf5,Rxe7, Re6,Rxe6, dxe6,Re3, b4,Bc4, h4,Bxe6#  {White checkmated} 0-1
Re2,a5, Rd2,a4, Re2,a3, c4,dxc4, Rxe6,fxe6, g4,hxg4, bxa3,Rxa3  {White resigns} 0-1
h4,h6, gxh6,Rxh6, Re1,Bxh4, Nxh4,Qxh4, Qf3,Qh2+, Kf1,Qh1+, Qxh1,Rxh1#  {White checkmated} 0-1
Nxe1,Re8, Nf3,Re4, Rxe4,dxe4, Kf2,exf3, Kxf3,Qd7, Kg3,h5, Kh2,Qg4  {White resigns} 0-1
Qxf4,Rgg8, Qe5,Qc6, Qf4,Rc7, g4,Rgc8, gxf5,Qc1+, Rxc1,Rxc1+, Qxc1,Rxc1#  {White checkmated} 0-1
g4,a4, Kg2,a3, Kg3,a2, Bd2,Rb3, Bc3,Rxc3, g5,a1=Q, g6,hxg6  {White resigns} 0-1
Qe3,Rb8, h4,Qxc1+, Qxc1,Rb1, Qxb1,cxb1=Q+, Kh2,Bxe5+, g3,Qf1, f4,Qf2+  {White resigns} 0-1
Re2,Rb4, h5,c5, Rd2,cxd4, Nxd4,e5, Kf5,Rbxd4, Rxd4,Rxd4, f3,Rf4#  {White checkmated} 0-1
fxe4,Rxe4, Nf3,Bc5, Nd4,Bxd4, Qxe4,dxe4, c3,Bb6, Bf4,Qf6, Rf1,Ba6  {White resigns} 0-1
g4,Bg6, g5,Nh5, Qe3,bxa2, Rxa2,Nf4, h4,Qd7, Bc4,Qg4+, Kh1,Qg2#  {White checkmated} 0-1
Qxe7+,Kxe7, Bg5+,f6, Bxh7,Nxh1, a3,Rxh7, axb4,Bxb4+, c3,Bc5, Bxf6+,gxf6  {White resigns} 0-1
Bxe6,fxe6, Kc2,Qxg2, Rf1,Qxh2, Kc3,Qf4, Re1,Qxf2, Rxe6,Qc5+, Nc4,Qd4+  {White resigns} 0-1
h4,a3, g4,a2, c4,Rxc4, Ke3,Rxd4, Kxd4,a1=Q+, Ke3,d4+, Kf4,c5  {White resigns} 0-1
Kb2,d4, Ka3,d3, Kb2,d2, Ka3,Kc3, Ka4,b2, Ka5,b1=Q, Ka6,d1=Q  {White resigns} 0-1
Kh4,Rg4+, Kh3,Nf5, Re1+,Kf8, g3,Rxc4, Kg2,b6, h4,Bb7, Kf3,d4+  {White resigns} 0-1
Bd3,Nxd3+, cxd3,Bb4+, Bd2,Bxd2+, Kxd2,Bf5, Nf3,Qxd3+, Ke1,Re8+, Ne5,Rxe5#  {White checkmated} 0-1
Bd3,Nxd3+, cxd3,Bb4+, Bd2,Bxd2+, Kxd2,Bf5, Nf3,Qxd3+, Ke1,Re8+, Ne5,Rxe5#  {White checkmated} 0-1
Nb5,Be5, f4,Bb8, e5,Ne4, Rc1,dxc4, Rxc4,Bd7, Nc7+,Bxc7, Rxc7,Ke7  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxc2, Bd3,Nd4, Kg2,Nf5, Rd1,Nh4+  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
Rc2,Qe6, c4,Nd4, Rd2,Nxe2, Rd3,Nf4+, Kd2,Nxd3, Kxd3,Rd8+, Kc3,Qe5+  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
Kd3,Bxc5, Kc4,Bb6, Bxf6,gxf6, Kc3,Nxa1, Bc4+,Kg7, Nd2,Nac2, Nh3,Bxh3  {White resigns} 0-1
Kd3,Bxc5, Kc4,Bb6, Bxf6,gxf6, Kc3,Nxa1, Bc4+,Kg7, Nd2,Nac2, Nh3,Bxh3  {White resigns} 0-1
Kg4,Kf6, Kh4,Rg5, Kh3,Kf5, Kh4,Kf4, Kh3,Kf3, Kh4,Rg1, Kh3,Rh1#  {White checkmated} 0-1
Bd7,d2, h7,Qh3, h8=Q,Qxh8, Ba4,Qg8+, Kf5,Qa2, Be8,d1=R, g5,Rf1+  {White resigns} 0-1
Kxf6,Ke4, Kg5,f5, Kxh5,f4, Kg5,f3, h5,f2, h6,Nf7+, Kg6,Nxh6  {White resigns} 0-1
Nge2,Rac8, Nd4,Rxc3, bxc3,Qxc3, Nxf5,gxf5, Kb1,Nc4, Bd4,Na3+, Kc1,Qxc2#  {White checkmated} 0-1
Rxf6+,Ke8, Re6+,Kd7, Re4,b2, g4,b1=Q, Kf4,Qf1+, Kg5,Qd2+, Kg6,Qf8  {White resigns} 0-1
Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qg3+, Kf1,Qxf3+, Kg1,Qxg4+, Kf1,Rxc2+  {White resigns} 0-1
Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qg3+, Kf1,Qxf3+, Kg1,Qxg4+, Kf1,Rxc2+  {White resigns} 0-1
Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qg3+, Kf1,Qxf3+, Kg1,Qxg4+, Kf1,Rxc2+  {White resigns} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
Re8+,Rxe8, Rxe8+,Kh7, h4,c2, Kh2,c1=Q, Rc8,Qxf2, Rh8+,Kg6, h5+,Kf6  {White resigns} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
Kd5,Kxa4, Kd6,Kb3, Kd5,a4, Kd6,a3, Kc6,a2, Kd6,a1=Q, Kd5,Qd4+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Rc7,Rxf3+, Kg4,Rf1, Kg3,b2, Kg4,b1=Q, Kg3,Qd3+, Kg4,Qf3+, Kh4,Rh1#  {White checkmated} 0-1
Bxb4,Bxc4, Nxc4,Qc8, Nb6,Qc6, Nxa8,Rc8, Qxh5,Qxc2+, Ka1,Qc1+, Rxc1,Rxc1#  {White checkmated} 0-1
Re7,Qf6, Qc4+,Kh8, Qc7,Qg5, c4,Qf5+, Ka1,Qc2, Rb1,Rd1, Rxd1,Qxd1#  {White checkmated} 0-1
Kb1,Qxa2+, Kc1,Bb3, Rh2,Qxh2, Re2,Qxe2, Qa8+,Kxa8, Kb1,Qc2+, Ka1,Qa2#  {White checkmated} 0-1
Re1,Qxb2, c4,Qc3, Rb1,Qxc4, Rd7,Rd8, Rxd8+,Bxd8, Rd1,Bf6, a3,Qb3  {White resigns} 0-1
Rg1,Rc2, d6,Rd2, c5,Qxc5, Re1,Qxd6, Re8+,Kh7, g3,Ra2, Re1,Rxa4  {White resigns} 0-1
Ke5,Re1+, Kd4,Kf6, Kc5,Rf1, f4,Rf3, c4,Rxg3, Kd6,Rd3+, Kc5,Ba2  {White resigns} 0-1
Kg3,Rg8+, Kh3,d5, e5,dxc4, Nge2,Nxe2, Nxe2,Ne4, Rf1,f6, f3,Ng5+  {White resigns} 0-1
Nxc6,bxc6, Rd4,Kd6, b4,e5, Rd3,Bf4+, Kh3,f5, a3,fxg4+, fxg4,Rg7  {White resigns} 0-1
Kh4,Bg6, Bxg6,Rxg6, Kh3,O-O-O, Nf3,Nxf3, Rc1+,Kb8, Rc8+,Kxc8, d6,Rh8#  {White checkmated} 0-1
g5,Rg8, Kg4,fxg5, hxg5,Rhg6, f4,exf4, Kxf4,Rxg5, Ke4,Rg4+, Ke3,R8g5  {White resigns} 0-1
Kh7,Qf6, Kg8,Qg6+, Kf8,Kf5, Ke7,Qe6+, Kf8,Kf6, Kg8,Qxf7+, Kh8,Qg7#  {White checkmated} 0-1
h4,Ra2, a5,bxa5, b5,Rb2, h5,Rxb5, Ke2,Rb3, f4,Kf6, Kd2,Kf5  {White resigns} 0-1
h4,Rc1, Kh2,Rxd1, Kg3,Rg1, Rxb6,d1=Q, Rb7,Qf1, Kf4,Qxf2+, Kg5,Rxg2+  {White resigns} 0-1
Kd6,Kxb4, Kc6,Kc3, Kc5,b4, Kd6,b3, Kc6,b2, Kc5,b1=Q, Kd6,Qb6+  {White resigns} 0-1
Ke4,Kxc6, Ke3,Kd5, Ke2,Qf4, Ke1,Kc4, Ke2,Kc3, Ke1,Kd3, Kd1,Qd2#  {White checkmated} 0-1
Kc4,Kxh5, Kd3,Kg4, c4,Kf3, b4,h5, a4,h4, b5,cxb5, cxb5,h3  {White resigns} 0-1
Kc4,Kxh5, Kd3,Kg4, c4,Kf3, b4,h5, a4,h4, b5,cxb5, cxb5,h3  {White resigns} 0-1
f6,g6, Rf5,Bxd5, Bxd5,Qxd5, Rxe5,Qd1+, Rxd1,Rxd1+, Qe1,Rxe1+, Ng1,Rxg1#  {White checkmated} 0-1
Re4,Qb3, Rd7,Bd5, Rd4,Qxb2, R4xd5,cxd5, f4,d4, e6,Qc1+, Kg2,Qd2+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Kf2,Kg4, Kg1,c4, Kh2,a3, bxa3,c3, a4,c2, a5,c1=Q, a6,Qc6  {White resigns} 0-1
b4,h4, b5,Kh3, b6,axb6, Kf5,Kxh2, Kxf6,e4, Kf5,e3, Kf4,e2  {White resigns} 0-1
Kxg4,b5, Kf5,b4, Ke4,b3, Kf5,b2, Ke6,b1=Q, Ke7,Qf5, Kd6,Qxh5  {White resigns} 0-1
Kg7,f3, Kf7,Ke4, Ke6,Ke3, Kd6,f2, Kc6,Ke2, Kc5,f1=Q, Kd6,Rb5  {White resigns} 0-1
Ne2,Re8, Nbc3,Nxa1, d4,b5, Rg1,b4, d6,bxc3, Rh1,Qxe2+, Kg1,Qe1#  {White checkmated} 0-1
Nbc3,Nxa1, d4,b5, Rg1,b4, d6,bxc3, Rh1,cxb2, dxc7,b1=Q+, Nc1,Qe1#  {White checkmated} 0-1
Nbc3,Nxa1, d4,b5, Rg1,b4, d6,bxc3, Rh1,c2, dxc7,c1=Q+, Nxc1,Qe1#  {White checkmated} 0-1
Ne2,Re8, Nbc3,Nxa1, d4,b5, Rg1,b4, d6,bxc3, Rh1,Qxe2+, Kg1,Qe1#  {White checkmated} 0-1
Bxf6,gxf6, Na3,Ne5, f4,Nxc4, Nxc4,Nc2+, Ke2,Nxa1, Nf3,Nc2, Rd1,Bg4  {White resigns} 0-1
Rxe8+,Nf8, Nf3,f6, Re3,Qf4, g5,Be4, Nd4,Qg4+, Kf1,Qg2+, Ke1,Qg1#  {White checkmated} 0-1
Rxe8+,Nf8, Nf3,f6, Re3,Qf4, g5,Be4, Nd4,Qg4+, Kf1,Qg2+, Ke1,Qg1#  {White checkmated} 0-1
Kg2,Ng5, Rd6+,Kh5, Rb1,Qf3+, Kh2,Qf2+, Kh1,Nf3, Rh6+,Kxh6, Rb3,Qg1#  {White checkmated} 0-1
Kh1,Be4, Kh2,Bxf3, Rxf3,Qxf3, Kg1,fxg5, hxg5,Ng6, a4,Nf4, axb5,Qg2#  {White checkmated} 0-1
Kh1,Be4, Kh2,Bxf3, Rxf3,Qxf3, Kg1,fxg5, hxg5,Ng6, a4,Nf4, axb5,Qg2#  {White checkmated} 0-1
Kh1,Be4, Kh2,Bxf3, Rxf3,Qxf3, Kg1,fxg5, hxg5,Ng6, a4,Nf4, axb5,Qg2#  {White checkmated} 0-1
hxg5,Be4, Kh2,Bxf3, Rxf3,Qxf3, Rb1,Qxf2+, Kh3,Ng6, Kg4,Qf4+, Kh3,h6  {White resigns} 0-1
fxe4,Rxe4, Nf3,Bc5, Nd4,Bxd4, Qxe4,dxe4, c3,Bb6, Bf4,Qf6, Rf1,Ba6  {White resigns} 0-1
fxe4,Rxe4, Nf3,Bc5, Nd4,Bxd4, Qxe4,dxe4, c3,Bb6, Bf4,Qf6, Rf1,Ba6  {White resigns} 0-1
Ne1,Rac8, Rd5,b4, Qg5,Rxc2, Nxc2,Qb1+, Qc1,Qxc1+, Rd1,Qxd1+, Ne1,Qxe1#  {White checkmated} 0-1
Rc8+,Kh7, b5,Rg7, b6,Rf2, Rh8+,Kxh8, Nf7+,Kh7, Ng5+,Rxg5, a6,Rh2#  {White checkmated} 0-1
fxe4,Rxe4, Nf3,Bc5, Nd4,Bxd4, Qxe4,dxe4, c3,Bb6, Bf4,Qf6, Rf1,Ba6  {White resigns} 0-1
Bd3,Nxd3+, cxd3,Bb4+, Bd2,Bxd2+, Kxd2,Bf5, Nf3,Qxd3+, Ke1,Re8+, Ne5,Rxe5#  {White checkmated} 0-1
Bd3,Nxd3+, cxd3,Bb4+, Bd2,Bxd2+, Kxd2,Bf5, Nf3,Qxd3+, Ke1,Re8+, Ne5,Rxe5#  {White checkmated} 0-1
Qd2,Rd8, Qc3,Qa1, Nc1,Qxb1, Qd2,Rxd2, Kxd2,Qxb2, Ne2,Bb4+, Kd1,Qb1+  {White resigns} 0-1
Kg5,Rf1, Kg6,Rf2, Kg5,Kf7, Kh6,Rxf6+, Kh7,Rg6, Kh8,Rg1, Kh7,Rh1#  {White checkmated} 0-1
Rd5,c6, Ka1,cxd5, Qb1,Qc3+, Qb2,Qxb2+, Kxb2,Rxb5+, Kc3,Rc8+, Kd4,Rb4+  {White resigns} 0-1
Rxc8,Rxc8, Be2,Rc2, Rd1,Qc7, Bd3,Rc1, Rf1,Rxf1+, Kxf1,Bxa2, Ke2,Bc4  {White resigns} 0-1
Kg3,Ke3, Kh3,f2, Kg2,Ke2, Kg3,f1=Q, Kh4,Kf3, Kg5,Qg2+, Kf6,Qg6+  {White resigns} 0-1
Ke2,axb3, Kd3,Ke5, Re2,b2, Rxb2,Rxb2, Kc4,Rd2, Kc5,e2, Kc4,e1=Q  {White resigns} 0-1
Kf4,Be5+, Kf5,Rxb5, Rd1,Kc7, Rc1+,Kd7, Rc4,Rb3, Rc3,Rxc3, h4,Rf3#  {White checkmated} 0-1
Kxg5,Kg3, Kg6,h3, Kf6,h2, Kg7,h1=Q, Kg8,Qb7, Kh8,Kg4, Kg8,Kg5  {White resigns} 0-1
b3,Nb2, Rd5,Re8, Rd2,Bc3, O-O,Bxd2, Nd4,Bc3, Nb5,Nd1, a3,Bf6  {White resigns} 0-1
g3,Qg5, Nc3,Qxe3+, Kd1,Rf2, Qd5,Nd4, Qxd4,Qxd4+, Kc1,Qd2+, Kb1,Qxc2#  {White checkmated} 0-1
g3,Qg5, Nc3,Qxe3+, Kd1,Rf2, Qd5,Nd4, Qxd4,Qxd4+, Kc1,Qd2+, Kb1,Qxc2#  {White checkmated} 0-1
Re2,Qf4, Kd3,Qf3+, Kd2,Rxe4, Rxe4,Qxe4, Kc3,Qf3+, Kd2,Qg2+, Kc3,Qg3+  {White resigns} 0-1
Re7,b5, Re5,Qc4, c3,bxc3, bxc3,Qxa2+, Kc1,Qa1+, Kd2,Ra2+, Kd3,Qd1+  {White resigns} 0-1
Ne4,Qxf5, Nc5,Qg4, Qd5,Rxd6, c4,Rxd5, Rxd5,Rxd5, Nb3,Qxc4, Nc1,Rd1  {White resigns} 0-1
bxa5,Qxa5, Kb1,Qb4+, Rb2,Rb3, Rxb3,Qxb3+, Kc1,Qxd3, Nd2,b4, g4,b3  {White resigns} 0-1
bxa5,Qxa5, Kb1,Qb4+, Rb2,Rb3, Rxb3,Qxb3+, Kc1,Qxd3, Nd2,b4, g4,b3  {White resigns} 0-1
Kd3,b3, Kc3,Ka2, Kd3,b2, Kd2,b1=Q, f3,gxf3, Ke3,f5, Kxf3,Qxe4+  {White resigns} 0-1
Ke4,Nd2+, Ke3,Rf3+, Kxd2,Rxh3, Kc1,Rh2, Kb1,Kf8, Kc1,Ke7, Kb1,Ke6  {White resigns} 0-1
gxf3,Bh3, Nc3,Qf6, Be3,Re8, Kf2,Bg4, Bxa7,Qxf3+, Kg1,Bh3, a4,Qg2#  {White checkmated} 0-1
h4,Rb3, Rxb3,cxb3, Kf4,b2, h5,b1=Q, Kg3,Qg1+, Kf4,Qh2+, Kg4,Qg2+  {White resigns} 0-1
Kg3,Rg4+, Kf3,Rh4, Kg3,Rxh6, f3,f4+, Kg4,Rg6+, Kh5,Kf5, Kh4,Rh6#  {White checkmated} 0-1
Kc3,Qc5+, Kd3,b5, Rc2,Qd5+, Kc3,c5, Rf2,f6, Rd2,b4+, Kc2,Qe4+  {White resigns} 0-1
bxa5,Qxa5, Kb1,Qb4+, Rb2,Rb3, Rxb3,Qxb3+, Kc1,Qxd3, Nd2,b4, g4,b3  {White resigns} 0-1
Qxe8+,Qxe8+, Kd2,Nxf3+, Kd3,Rd8+, Kc4,Qc6+, Kb4,a5+, Ka3,Qc5+, Ka4,Qb4#  {White checkmated} 0-1
Qxd5,Nd2, a4,Nxf1, a5,Re1, Qg8+,Rxg8, f4,Nd2+, Kf2,Ra1, Ke2,Nc4  {White resigns} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
Kg3,f6, h5,Qc8, Re7,Qa6, Kh4,Rxa7, Rxa7,Qxa7, Kh3,Qg1, f4,Qf2  {White resigns} 0-1
f6,Qxc4, Kf5,Qd5+, Kg6,c5, f7,Qd8, Kf5,c4, Ke4,c3, f8=Q,Qxf8  {White resigns} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qf2#  {White checkmated} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qf2+, Kh1,Qg2#  {White checkmated} 0-1
h4,h6, h5,Qe3+, Kh1,Qg5, g4,Qh4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qg2#  {White checkmated} 0-1
Be2,Nxc2+, Kd1,Nxa1, Bxf4,Bf5, Kd2,Rd8+, Ke1,Nc2+, Kf1,Rd1+, Bxd1,Qe1#  {White checkmated} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Qxf6+,Kxf6, Kh7,e3, Kh6,e2, Kh5,e1=Q, Kg4,Qe2+, Kg3,Qe3+, Kg4,Qf4+  {White resigns} 0-1
Rc1,c6, Rc4,Rfe8, Rd4,Rad8, Rxd8,Rxd8, Kf1,Rd2, b4,Rxa2, Kg1,Rb2  {White resigns} 0-1
b5,b6, h4,Kb4, Kg3,Kxa4, Kf2,Kxb5, Kg3,Kc4, Kf2,Kd3, Kg3,Ke2  {White resigns} 0-1
Bf4,Re8, Be3,Bxe3, fxe3,Qxe3, Kd1,Qxe2+, Kc1,Rd8, h4,Qd2+, Kb1,Qd1+  {White resigns} 0-1
Rhe1,f4, b4,Bxb4, c3,Bxc3, Rad1,Bxe1, Rxe1,fxe3, fxe3,Re8, e4,Qh4  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
f4,Kf5, Kc4,Kxf4, a4,Kg4, a5,Kxh4, axb6,axb6, Kb5,Kg4, Kxb6,c4  {White resigns} 0-1
c3,Re8, Rc2,Qe6, c4,Nd4, O-O,Nxe2+, Kh1,Qh3, Rg1,Nf4, Rc3,Re2  {White resigns} 0-1
Kg5,h6+, Kf4,e5+, Kf5,exd4, b5,Rxb5, h4,Rb2, h5,Rxc2, Kf4,Re2  {White resigns} 0-1
Bxc7,exf3, Bxd8,fxg2, Be4,Bxe4, Bxf6,Rg8, Ng3,gxh1=Q, Nxh1,Bxh1, O-O-O,Bh6+  {White resigns} 0-1
dxe5,Qf4, Bd3,Rbe8, Rxe8,Rxe8, Rc2,Rxe5+, Kf1,g5, Rc8+,Kg7, Rc7+,Kf6  {White resigns} 0-1
h4,Rc1, Kh2,Rxd1, Kg3,Rg1, Rxb6,d1=Q, Rb7,Qf1, Kf4,Qxf2+, Kg5,Qxg2+  {White resigns} 0-1
g4,Kxa3, Ke4,d5+, Kxd5,c3, g5,f5, Kd4,c2, Ke5,c1=Q, Kxf5,Qc8+  {White resigns} 0-1
